UTC time,Satellites,Speed (km/h),Heading (Degrees),Latitude,Longitude,BrakeTrigger,Dgps,Wav file,Dual Antenna Status,Height (m),Vertical velocity (km/h),Solution type,Avi sync time (s),Avi file index,Elapsed time (s),Distance (m),Lateral acceleration (g),Longitudinal acceleration (g),Relative height (m),Gradient (%),Radius of turn (m),sampleperiod (s),ADC2 (v),ADC1 (v),Revs (RPM),Combo_G ((null))
164721.000,16,59.30,335.9,24°53.373384 N,46°39.107028 E,0,1,0,0,702.02,-2.56,2,371607.000,1,363.120,3393.00,0.12,0.05,14.30,-4.31035936525068,1000.00,0.040,0,0,0,0.0287444200366735
164721.040,16,59.30,335.9,24°53.373708 N,46°39.106872 E,0,1,0,0,702.00,-2.52,2,371640.000,1,363.160,3393.66,-0.02,0.00,14.27,-4.24965007841616,1000.00,0.040,0,0,0,0.0187554005533457
164721.080,16,59.38,336.0,24°53.374038 N,46°39.106710 E,0,1,0,0,701.97,-2.52,2,371673.000,1,363.200,3394.32,-0.01,0.05,14.24,-4.24421052631579,1000.00,0.040,0,0,0,0.0293803103268147
164721.120,16,59.43,336.0,24°53.374362 N,46°39.106554 E,0,1,0,0,701.95,-2.52,2,371707.000,1,363.240,3394.98,0.01,0.04,14.22,-4.24013999192354,1000.00,0.040,0,0,0,0.0354567505419254
164721.160,16,59.56,335.9,24°53.374686 N,46°39.106398 E,0,1,0,0,701.93,-2.52,2,371773.000,1,363.280,3395.64,0.03,0.09,14.19,-4.23116961617247,1000.00,0.040,0,0,0,0.0634654313325882
164721.200,16,59.49,335.9,24°53.375016 N,46°39.106236 E,0,1,0,0,701.89,-2.52,2,371807.000,1,363.320,3396.30,0.00,-0.05,14.16,-4.2357212492016,1000.00,0.040,0,0,0,0.0160313900560141
164721.240,16,59.40,335.9,24°53.375340 N,46°39.106080 E,0,1,0,0,701.86,-2.52,2,371840.000,1,363.360,3396.96,0.02,-0.06,14.13,-4.24213857652683,1000.00,0.040,0,0,0,0.0321502983570099
164721.280,16,59.25,335.7,24°53.375664 N,46°39.105918 E,0,1,0,0,701.84,-2.52,2,371873.000,1,363.400,3397.62,0.10,-0.11,14.10,-4.2530209950719,1000.00,0.040,0,0,0,0.0754056200385094
164721.320,16,59.20,335.6,24°53.375988 N,46°39.105756 E,0,1,0,0,701.81,-2.52,2,371907.000,1,363.440,3398.28,0.09,-0.04,14.08,-4.25690057096523,954.90,0.040,0,0,0,0.0691641569137573
164721.360,16,59.20,335.7,24°53.376312 N,46°39.105600 E,0,1,0,0,701.77,-2.52,2,371973.000,1,363.480,3398.93,-0.07,0.00,14.05,-4.2571163104992,1000.00,0.040,0,0,0,0.0357671007514
164721.400,16,59.17,335.8,24°53.376636 N,46°39.105444 E,0,1,0,0,701.75,-2.52,2,372007.000,1,363.520,3399.59,-0.09,-0.02,14.02,-4.25891499070475,1000.00,0.040,0,0,0,0.0227888897061348
164721.440,16,59.19,335.8,24°53.376960 N,46°39.105282 E,0,1,0,0,701.72,-2.52,2,372040.000,1,363.560,3400.25,0.01,0.01,13.99,-4.25761978779482,1000.00,0.040,0,0,0,0.00541794719174504
164721.480,16,59.07,335.9,24°53.377284 N,46°39.105126 E,0,1,0,0,701.68,-2.56,2,372073.000,1,363.600,3400.91,-0.04,-0.09,13.96,-4.32743587573013,1000.00,0.040,0,0,0,0.0463962890207767
164721.520,16,59.09,335.9,24°53.377608 N,46°39.104970 E,0,1,0,0,701.64,-2.56,2,372107.000,1,363.640,3401.56,0.00,0.02,13.94,-4.32582463147562,1000.00,0.040,0,0,0,0.0165562201291323
164721.560,16,59.09,335.8,24°53.377932 N,46°39.104808 E,0,1,0,0,701.61,-2.56,2,372173.000,1,363.680,3402.22,0.06,0.00,13.91,-4.32560500930783,1000.00,0.040,0,0,0,0.00891099963337183
164721.600,16,59.17,335.5,24°53.378256 N,46°39.104646 E,0,1,0,0,701.59,-2.52,2,372207.000,1,363.720,3402.88,0.18,0.05,13.88,-4.25920292059629,1000.00,0.040,0,0,0,0.046731099486351
164721.640,16,59.29,335.6,24°53.378580 N,46°39.104490 E,0,1,0,0,701.57,-2.52,2,372240.000,1,363.760,3403.53,0.00,0.08,13.85,-4.2506536223328,1000.00,0.040,0,0,0,0.0622886009514332
164721.680,16,59.21,335.7,24°53.378904 N,46°39.104328 E,0,1,0,0,701.53,-2.52,2,372273.000,1,363.800,3404.19,-0.14,-0.05,13.82,-4.25610971305038,1000.00,0.040,0,0,0,0.00278825289569795
164721.720,16,59.18,335.9,24°53.379228 N,46°39.104172 E,0,1,0,0,701.50,-2.52,2,372307.000,1,363.840,3404.85,-0.14,-0.02,13.79,-4.25841120705679,1000.00,0.040,0,0,0,0.031387310475111
164721.760,16,59.18,335.9,24°53.379552 N,46°39.104016 E,0,1,0,0,701.47,-2.56,2,372373.000,1,363.880,3405.51,0.01,0.00,13.77,-4.31873479318735,1000.00,0.040,0,0,0,0.0221824795007706
164721.800,16,59.21,335.8,24°53.379876 N,46°39.103854 E,0,1,0,0,701.44,-2.52,2,372407.000,1,363.920,3406.17,0.10,0.02,13.74,-4.25582220120581,1000.00,0.040,0,0,0,0.00876087509095669
164721.840,16,59.22,335.4,24°53.380200 N,46°39.103692 E,0,1,0,0,701.41,-2.56,2,372440.000,1,363.960,3406.82,0.25,0.01,13.71,-4.31581791165744,1000.00,0.040,0,0,0,0.0523726791143417
164721.880,16,59.17,335.4,24°53.380524 N,46°39.103530 E,0,1,0,0,701.38,-2.52,2,372473.000,1,364.000,3407.48,0.01,-0.04,13.68,-4.25920292059629,1000.00,0.040,0,0,0,0.0464340411126614
164721.920,16,59.18,335.6,24°53.380848 N,46°39.103368 E,0,1,0,0,701.35,-2.52,2,372507.000,1,364.040,3408.14,-0.13,0.01,13.65,-4.25819533626225,1000.00,0.040,0,0,0,0.00929153244942427
164721.960,16,59.27,335.8,24°53.381178 N,46°39.103212 E,0,1,0,0,701.31,-2.52,2,372573.000,1,364.080,3408.80,-0.11,0.07,13.63,-4.25144245368964,1000.00,0.040,0,0,0,0.0347355417907238
164722.000,16,59.35,335.7,24°53.381502 N,46°39.103050 E,0,1,0,0,701.27,-2.56,2,372607.000,1,364.120,3409.46,0.04,0.06,13.60,-4.30643775377824,1000.00,0.040,0,0,0,0.0439572408795357
164722.040,16,59.24,335.6,24°53.381826 N,46°39.102888 E,0,1,0,0,701.24,-2.56,2,372640.000,1,364.160,3410.12,0.09,-0.08,13.57,-4.31479793375874,1000.00,0.040,0,0,0,0.0238883905112743
164722.080,16,59.08,335.6,24°53.382150 N,46°39.102726 E,0,1,0,0,701.20,-2.59,2,372673.000,1,364.200,3410.77,-0.05,-0.11,13.54,-4.38756855575868,1000.00,0.040,0,0,0,0.0668103769421577
164722.120,16,58.80,335.7,24°53.382468 N,46°39.102570 E,0,1,0,0,701.16,-2.59,2,372707.000,1,364.240,3411.43,-0.03,-0.20,13.51,-4.40823823534414,1000.00,0.040,0,0,0,0.131623893976212
164722.160,16,58.77,335.7,24°53.382792 N,46°39.102408 E,0,1,0,0,701.13,-2.59,2,372773.000,1,364.280,3412.08,0.01,-0.02,13.48,-4.41071367797706,1000.00,0.040,0,0,0,0.0772730335593224
164722.200,16,58.64,335.6,24°53.383110 N,46°39.102246 E,0,1,0,0,701.09,-2.59,2,372807.000,1,364.320,3412.73,0.08,-0.09,13.46,-4.42019099590723,1000.00,0.040,0,0,0,0.0845892205834389
164722.240,16,58.57,335.6,24°53.383434 N,46°39.102090 E,0,1,0,0,701.06,-2.59,2,372840.000,1,364.360,3413.38,-0.04,-0.05,13.43,-4.42532267977873,1000.00,0.040,0,0,0,0.0659323409199715
164722.280,16,58.75,335.6,24°53.383758 N,46°39.101928 E,0,1,0,0,701.02,-2.63,2,372873.000,1,364.400,3414.04,0.05,0.12,13.40,-4.47357221891225,1000.00,0.040,0,0,0,0.0311187300831079
164722.320,16,58.77,335.6,24°53.384076 N,46°39.101772 E,0,1,0,0,701.01,-2.59,2,372907.000,1,364.440,3414.69,-0.03,0.01,13.37,-4.41071367797706,1000.00,0.040,0,0,0,0.0221626404672861
164722.360,16,58.94,335.6,24°53.384400 N,46°39.101610 E,0,1,0,0,700.98,-2.59,2,372973.000,1,364.480,3415.34,-0.01,0.12,13.34,-4.39799104112936,1000.00,0.040,0,0,0,0.0708146095275879
164722.400,16,59.16,335.6,24°53.384730 N,46°39.101448 E,0,1,0,0,700.95,-2.59,2,373007.000,1,364.520,3416.00,0.04,0.16,13.31,-4.38119062912004,1000.00,0.040,0,0,0,0.11607900261879
164722.440,16,59.43,335.3,24°53.385054 N,46°39.101280 E,0,1,0,0,700.93,-2.56,2,373040.000,1,364.560,3416.66,0.17,0.19,13.28,-4.3012200252419,1000.00,0.040,0,0,0,0.156767696142197
164722.480,16,59.41,335.4,24°53.385378 N,46°39.101124 E,0,1,0,0,700.92,-2.56,2,373073.000,1,364.600,3417.32,-0.09,-0.01,13.25,-4.30201635978052,1000.00,0.040,0,0,0,0.0732526108622551
164722.520,16,59.39,335.5,24°53.385702 N,46°39.100962 E,0,1,0,0,700.90,-2.52,2,373107.000,1,364.640,3417.98,-0.07,-0.02,13.23,-4.24342437611558,1000.00,0.040,0,0,0,0.0256367307156324
164722.560,16,59.37,335.8,24°53.386026 N,46°39.100806 E,0,1,0,0,700.87,-2.52,2,373173.000,1,364.680,3418.64,-0.20,-0.01,13.20,-4.24471095539685,1000.00,0.040,0,0,0,0.0408937484025955
164722.600,16,59.30,335.9,24°53.386356 N,46°39.100650 E,0,1,0,0,700.84,-2.52,2,373207.000,1,364.720,3419.30,-0.07,-0.05,13.17,-4.24965007841616,1000.00,0.040,0,0,0,0.0510992482304573
164722.640,16,59.18,335.6,24°53.386680 N,46°39.100488 E,0,1,0,0,700.81,-2.56,2,373240.000,1,364.760,3419.95,0.18,-0.08,13.14,-4.31902669820885,1000.00,0.040,0,0,0,0.0525676794350147
164722.680,16,58.96,335.4,24°53.386998 N,46°39.100320 E,0,1,0,0,700.77,-2.56,2,373273.000,1,364.800,3420.61,0.21,-0.15,13.11,-4.33484838206363,1000.00,0.040,0,0,0,0.110803298652172
164722.720,16,58.78,335.5,24°53.387322 N,46°39.100164 E,0,1,0,0,700.73,-2.56,2,373307.000,1,364.840,3421.27,-0.12,-0.13,13.08,-4.3481219379423,1000.00,0.040,0,0,0,0.115446798503399
164722.760,16,58.62,335.6,24°53.387640 N,46°39.100008 E,0,1,0,0,700.70,-2.56,2,373373.000,1,364.880,3421.92,-0.06,-0.12,13.06,-4.36036097511046,1000.00,0.040,0,0,0,0.116259597241879
164722.800,16,58.63,335.5,24°53.387964 N,46°39.099846 E,0,1,0,0,700.67,-2.56,2,373407.000,1,364.920,3422.57,0.09,0.00,13.03,-4.35984034387473,1000.00,0.040,0,0,0,0.0577395111322403
164722.840,16,58.72,335.4,24°53.388282 N,46°39.099684 E,0,1,0,0,700.65,-2.56,2,373440.000,1,364.960,3423.22,0.09,0.06,13.00,-4.35315757204169,1000.00,0.040,0,0,0,0.0302772894501686
164722.880,16,58.71,335.4,24°53.388606 N,46°39.099522 E,0,1,0,0,700.62,-2.56,2,373473.000,1,365.000,3423.87,-0.01,-0.01,12.97,-4.35397325611106,1000.00,0.040,0,0,0,0.0228237099945545
164722.920,16,58.82,335.6,24°53.388930 N,46°39.099366 E,0,1,0,0,700.59,-2.56,2,373507.000,1,365.040,3424.53,-0.20,0.08,12.94,-4.34516523867809,1000.00,0.040,0,0,0,0.0463617891073227
164722.960,16,58.96,335.7,24°53.389254 N,46°39.099204 E,0,1,0,0,700.56,-2.56,2,373573.000,1,365.080,3425.18,-0.06,0.10,12.91,-4.33506894387816,1000.00,0.040,0,0,0,0.0750541388988495
164723.000,16,59.11,335.7,24°53.389578 N,46°39.099042 E,0,1,0,0,700.53,-2.56,2,373607.000,1,365.120,3425.84,0.00,0.10,12.89,-4.32450723289062,1000.00,0.040,0,0,0,0.0886667296290398
164723.040,16,59.22,335.6,24°53.389902 N,46°39.098886 E,0,1,0,0,700.52,-2.52,2,373640.000,1,365.160,3426.49,0.07,0.08,12.86,-4.25531914893617,1000.00,0.040,0,0,0,0.0836476385593414
164723.080,16,59.29,335.6,24°53.390226 N,46°39.098724 E,0,1,0,0,700.51,-2.48,2,373673.000,1,365.200,3427.15,0.03,0.05,12.83,-4.18971798677641,1000.00,0.040,0,0,0,0.0660170093178749
164723.120,16,59.33,335.6,24°53.390550 N,46°39.098568 E,0,1,0,0,700.49,-2.48,2,373707.000,1,365.240,3427.81,-0.01,0.03,12.80,-4.18689320388349,1000.00,0.040,0,0,0,0.0470234714448452
164723.160,16,59.14,335.6,24°53.390874 N,46°39.098406 E,0,1,0,0,700.46,-2.48,2,373773.000,1,365.280,3428.47,-0.04,-0.14,12.77,-4.20041598322539,1000.00,0.040,0,0,0,0.0448299199342728
164723.200,16,59.07,335.7,24°53.391198 N,46°39.098250 E,0,1,0,0,700.43,-2.48,2,373807.000,1,365.320,3429.13,-0.06,-0.05,12.75,-4.20553627359688,1000.00,0.040,0,0,0,0.0508271902799606
164723.240,16,58.91,335.7,24°53.391516 N,46°39.098088 E,0,1,0,0,700.40,-2.48,2,373840.000,1,365.360,3429.78,0.01,-0.11,12.72,-4.21660159565439,1000.00,0.040,0,0,0,0.0796780064702034
164723.280,16,58.85,335.7,24°53.391840 N,46°39.097932 E,0,1,0,0,700.36,-2.52,2,373873.000,1,365.400,3430.44,-0.02,-0.04,12.69,-4.28214583085524,1000.00,0.040,0,0,0,0.0625662133097649
164723.320,16,58.91,335.6,24°53.392164 N,46°39.097770 E,0,1,0,0,700.34,-2.48,2,373907.000,1,365.440,3431.09,0.09,0.04,12.66,-4.21660159565439,1000.00,0.040,0,0,0,0.0112019898369908
164723.360,16,59.01,335.6,24°53.392488 N,46°39.097608 E,0,1,0,0,700.30,-2.52,2,373973.000,1,365.480,3431.74,0.03,0.07,12.63,-4.27060737527115,1000.00,0.040,0,0,0,0.0321625396609306
164723.400,16,58.76,335.5,24°53.392806 N,46°39.097446 E,0,1,0,0,700.26,-2.52,2,374007.000,1,365.520,3432.40,0.05,-0.18,12.61,-4.28870470906584,1000.00,0.040,0,0,0,0.0753977224230766
164723.440,16,58.82,335.7,24°53.393130 N,46°39.097290 E,0,1,0,0,700.25,-2.52,2,374040.000,1,365.560,3433.05,-0.14,0.04,12.58,-4.28425705542332,1000.00,0.040,0,0,0,0.0197502803057432
164723.480,16,58.93,335.7,24°53.393454 N,46°39.097134 E,0,1,0,0,700.21,-2.52,2,374073.000,1,365.600,3433.71,-0.03,0.08,12.55,-4.27640510453435,1000.00,0.040,0,0,0,0.0349751114845276
164723.520,16,58.91,335.6,24°53.393778 N,46°39.096972 E,0,1,0,0,700.19,-2.52,2,374107.000,1,365.640,3434.36,0.13,-0.01,12.52,-4.27771176370735,1000.00,0.040,0,0,0,0.015006160363555
164723.560,16,59.01,335.5,24°53.394102 N,46°39.096810 E,0,1,0,0,700.16,-2.48,2,374173.000,1,365.680,3435.02,0.06,0.07,12.50,-4.20938469098981,1000.00,0.040,0,0,0,0.0457401908934116
164723.600,16,59.02,335.7,24°53.394426 N,46°39.096648 E,0,1,0,0,700.14,-2.48,2,374207.000,1,365.720,3435.67,-0.13,0.01,12.47,-4.20860018298262,1000.00,0.040,0,0,0,0.0254058297723532
164723.640,16,58.97,335.7,24°53.394750 N,46°39.096492 E,0,1,0,0,700.11,-2.48,2,374240.000,1,365.760,3436.33,-0.03,-0.04,12.44,-4.21245421245421,1000.00,0.040,0,0,0,0.015028010122478
164723.680,16,58.88,335.8,24°53.395074 N,46°39.096336 E,0,1,0,0,700.07,-2.52,2,374273.000,1,365.800,3436.98,-0.06,-0.06,12.41,-4.28003668602874,1000.00,0.040,0,0,0,0.041768491268158
164723.720,16,58.99,335.8,24°53.395398 N,46°39.096174 E,0,1,0,0,700.05,-2.48,2,374307.000,1,365.840,3437.64,0.03,0.08,12.38,-4.21116875190723,1000.00,0.040,0,0,0,0.0239081308245659
164723.760,16,59.13,335.7,24°53.395722 N,46°39.096012 E,0,1,0,0,700.02,-2.52,2,374373.000,1,365.880,3438.29,0.05,0.10,12.36,-4.26179604261796,1000.00,0.040,0,0,0,0.0612450316548347
164723.800,16,59.14,335.6,24°53.396046 N,46°39.095850 E,0,1,0,0,699.99,-2.52,2,374407.000,1,365.920,3438.95,0.06,0.00,12.33,-4.26129157718518,1000.00,0.040,0,0,0,0.0354637615382671
164723.840,16,59.02,335.6,24°53.396370 N,46°39.095694 E,0,1,0,0,699.96,-2.52,2,374440.000,1,365.960,3439.61,-0.02,-0.08,12.30,-4.2698837642753,1000.00,0.040,0,0,0,0.0262959692627192
164723.880,16,58.92,335.7,24°53.396688 N,46°39.095532 E,0,1,0,0,699.93,-2.52,2,374473.000,1,366.000,3440.26,-0.05,-0.07,12.27,-4.27691315490233,1000.00,0.040,0,0,0,0.0473317392170429
164723.920,16,58.92,335.9,24°53.397012 N,46°39.095376 E,0,1,0,0,699.90,-2.52,2,374507.000,1,366.040,3440.92,-0.12,0.00,12.24,-4.27713092773006,1000.00,0.040,0,0,0,0.0372294411063194
164723.960,16,58.91,335.8,24°53.397336 N,46°39.095220 E,0,1,0,0,699.87,-2.52,2,374573.000,1,366.080,3441.57,0.05,-0.01,12.22,-4.27771176370735,1000.00,0.040,0,0,0,0.019623689353466
164724.000,16,58.91,335.8,24°53.397660 N,46°39.095058 E,0,1,0,0,699.84,-2.52,2,374607.000,1,366.120,3442.23,0.00,0.00,12.19,-4.27771176370735,1000.00,0.040,0,0,0,0.0126000503078103
164724.040,16,58.93,335.7,24°53.397984 N,46°39.094896 E,0,1,0,0,699.80,-2.52,2,374640.000,1,366.160,3442.88,0.09,0.01,12.16,-4.27662282562579,1000.00,0.040,0,0,0,0.00900766998529434
164724.080,16,58.72,335.7,24°53.398302 N,46°39.094740 E,0,1,0,0,699.78,-2.52,2,374673.000,1,366.200,3443.53,0.01,-0.15,12.13,-4.29184549356223,1000.00,0.040,0,0,0,0.0737435519695282
164724.120,16,58.53,335.7,24°53.398626 N,46°39.094584 E,0,1,0,0,699.75,-2.52,2,374707.000,1,366.240,3444.19,0.00,-0.13,12.10,-4.30555792854824,1000.00,0.040,0,0,0,0.103137001395226
164724.160,16,58.62,335.7,24°53.398944 N,46°39.094422 E,0,1,0,0,699.72,-2.52,2,374773.000,1,366.280,3444.84,-0.04,0.07,12.08,-4.29872744021016,1000.00,0.040,0,0,0,0.0184096805751324
164724.200,16,58.76,335.7,24°53.399268 N,46°39.094260 E,0,1,0,0,699.67,-2.56,2,374807.000,1,366.320,3445.49,0.01,0.10,12.05,-4.34967581641509,1000.00,0.040,0,0,0,0.0405606105923653
164724.240,16,58.78,335.6,24°53.399592 N,46°39.094098 E,0,1,0,0,699.64,-2.56,2,374840.000,1,366.360,3446.14,0.08,0.01,12.02,-4.34834385260543,1000.00,0.040,0,0,0,0.0311555992811918
164724.280,16,58.60,335.5,24°53.399910 N,46°39.093942 E,0,1,0,0,699.62,-2.56,2,374873.000,1,366.400,3446.79,0.07,-0.13,11.99,-4.36199805450791,1000.00,0.040,0,0,0,0.0583755113184452
164724.320,16,58.37,335.7,24°53.400228 N,46°39.093786 E,0,1,0,0,699.60,-2.56,2,374907.000,1,366.440,3447.44,-0.11,-0.16,11.96,-4.37918686929258,1000.00,0.040,0,0,0,0.107424698770046
164724.360,16,58.47,335.7,24°53.400552 N,46°39.093630 E,0,1,0,0,699.58,-2.52,2,374973.000,1,366.480,3448.09,-0.05,0.07,11.94,-4.31004994184853,1000.00,0.040,0,0,0,0.0212339591234922
164724.400,16,58.56,335.7,24°53.400870 N,46°39.093468 E,0,1,0,0,699.54,-2.56,2,375007.000,1,366.520,3448.74,-0.01,0.06,11.91,-4.36490317292257,1000.00,0.040,0,0,0,0.0252695400267839
164724.440,16,58.46,335.6,24°53.401194 N,46°39.093312 E,0,1,0,0,699.50,-2.56,2,375040.000,1,366.560,3449.39,0.07,-0.07,11.88,-4.37192118226601,1000.00,0.040,0,0,0,0.0222855303436518
164724.480,16,58.29,335.6,24°53.401512 N,46°39.093150 E,0,1,0,0,699.48,-2.56,2,375073.000,1,366.600,3450.04,0.01,-0.12,11.85,-4.38489646772229,1000.00,0.040,0,0,0,0.0722439289093018
164724.520,16,58.18,335.6,24°53.401830 N,46°39.092994 E,0,1,0,0,699.45,-2.56,2,375107.000,1,366.640,3450.69,0.03,-0.08,11.82,-4.39356435643564,1000.00,0.040,0,0,0,0.0776161998510361
164724.560,16,58.02,335.5,24°53.402142 N,46°39.092838 E,0,1,0,0,699.43,-2.56,2,375173.000,1,366.680,3451.33,0.05,-0.11,11.79,-4.40552931848736,1000.00,0.040,0,0,0,0.0962401032447815
164724.600,16,57.96,335.4,24°53.402460 N,46°39.092682 E,0,1,0,0,699.40,-2.56,2,375207.000,1,366.720,3451.98,0.08,-0.04,11.77,-4.40963356566144,1000.00,0.040,0,0,0,0.0728068500757217
164724.640,16,57.87,335.4,24°53.402778 N,46°39.092520 E,0,1,0,0,699.37,-2.56,2,375240.000,1,366.760,3452.62,0.02,-0.06,11.74,-4.41649099768462,1000.00,0.040,0,0,0,0.0707816332578659
164724.680,16,57.86,335.5,24°53.403096 N,46°39.092364 E,0,1,0,0,699.34,-2.56,2,375273.000,1,366.800,3453.26,-0.10,-0.01,11.71,-4.41786504424779,1000.00,0.040,0,0,0,0.0389766916632652
164724.720,16,57.72,335.6,24°53.403408 N,46°39.092208 E,0,1,0,0,699.32,-2.52,2,375307.000,1,366.840,3453.91,-0.06,-0.10,11.68,-4.36598000658362,1000.00,0.040,0,0,0,0.0687555074691772
164724.760,16,57.67,335.5,24°53.403726 N,46°39.092052 E,0,1,0,0,699.29,-2.52,2,375373.000,1,366.880,3454.55,0.08,-0.04,11.65,-4.37006849908957,1000.00,0.040,0,0,0,0.0536158718168736
164724.800,16,57.50,335.3,24°53.404038 N,46°39.091896 E,0,1,0,0,699.26,-2.52,2,375407.000,1,366.920,3455.19,0.12,-0.12,11.62,-4.38268491625941,1000.00,0.040,0,0,0,0.0901955515146255
164724.840,16,57.29,335.3,24°53.404350 N,46°39.091740 E,0,1,0,0,699.24,-2.52,2,375440.000,1,366.960,3455.83,-0.01,-0.15,11.60,-4.39867341595392,1000.00,0.040,0,0,0,0.118693202733994
164724.880,16,57.16,335.4,24°53.404662 N,46°39.091584 E,0,1,0,0,699.21,-2.52,2,375473.000,1,367.000,3456.46,-0.02,-0.09,11.57,-4.40890879507322,1000.00,0.040,0,0,0,0.106351003050804
164724.920,16,57.03,335.4,24°53.404974 N,46°39.091428 E,0,1,0,0,699.17,-2.56,2,375507.000,1,367.040,3457.10,0.00,-0.09,11.54,-4.4820088377639,1000.00,0.040,0,0,0,0.0991640314459801
164724.960,16,56.94,335.5,24°53.405286 N,46°39.091272 E,0,1,0,0,699.14,-2.52,2,375573.000,1,367.080,3457.73,-0.05,-0.06,11.51,-4.4256335505172,1000.00,0.040,0,0,0,0.0799246430397034
164725.000,16,56.84,335.5,24°53.405592 N,46°39.091116 E,0,1,0,0,699.12,-2.52,2,375607.000,1,367.120,3458.36,0.00,-0.07,11.48,-4.43373154811126,1000.00,0.040,0,0,0,0.0769478231668472
164725.040,16,56.61,335.4,24°53.405904 N,46°39.090966 E,0,1,0,0,699.10,-2.52,2,375640.000,1,367.160,3458.99,0.05,-0.16,11.46,-4.45119581728901,1000.00,0.040,0,0,0,0.117771901190281
164725.080,16,56.52,335.3,24°53.406210 N,46°39.090810 E,0,1,0,0,699.07,-2.52,2,375673.000,1,367.200,3459.62,0.04,-0.06,11.43,-4.45828320713325,1000.00,0.040,0,0,0,0.0917746797204018
164725.120,16,56.38,335.4,24°53.406516 N,46°39.090654 E,0,1,0,0,699.04,-2.52,2,375707.000,1,367.240,3460.25,-0.03,-0.10,11.40,-4.46998722860792,1000.00,0.040,0,0,0,0.0977349579334259
164725.160,16,56.36,335.4,24°53.406822 N,46°39.090504 E,0,1,0,0,699.01,-2.52,2,375773.000,1,367.280,3460.87,0.01,-0.01,11.37,-4.47141488342383,1000.00,0.040,0,0,0,0.0555270202457905
164725.200,16,56.18,335.3,24°53.407128 N,46°39.090348 E,0,1,0,0,698.98,-2.52,2,375807.000,1,367.320,3461.50,0.01,-0.12,11.34,-4.48542237727386,1000.00,0.040,0,0,0,0.0902636796236038
164725.240,16,55.97,335.3,24°53.407434 N,46°39.090192 E,0,1,0,0,698.95,-2.52,2,375840.000,1,367.360,3462.12,0.06,-0.15,11.32,-4.50217068943955,1000.00,0.040,0,0,0,0.120104499161243
164725.280,16,55.81,335.2,24°53.407740 N,46°39.090042 E,0,1,0,0,698.91,-2.52,2,375873.000,1,367.400,3462.74,0.02,-0.11,11.29,-4.51499623750313,1000.00,0.040,0,0,0,0.116893902420998
164725.320,16,55.56,335.5,24°53.408040 N,46°39.089898 E,0,1,0,0,698.90,-2.48,2,375907.000,1,367.440,3463.36,-0.21,-0.18,11.26,-4.47092280278623,1000.00,0.040,0,0,0,0.150712102651596
164725.360,16,55.34,335.5,24°53.408340 N,46°39.089748 E,0,1,0,0,698.88,-2.48,2,375973.000,1,367.480,3463.98,0.04,-0.15,11.23,-4.48837251323564,1000.00,0.040,0,0,0,0.151226192712784
164725.400,16,55.07,335.3,24°53.408640 N,46°39.089598 E,0,1,0,0,698.85,-2.48,2,376007.000,1,367.520,3464.59,0.09,-0.20,11.20,-4.51095049576871,1000.00,0.040,0,0,0,0.173599407076836
164725.440,16,54.91,335.2,24°53.408940 N,46°39.089442 E,0,1,0,0,698.82,-2.48,2,376040.000,1,367.560,3465.20,0.08,-0.11,11.18,-4.52401333163349,1000.00,0.040,0,0,0,0.144562005996704
164725.480,16,54.72,335.2,24°53.409234 N,46°39.089292 E,0,1,0,0,698.79,-2.48,2,376073.000,1,367.600,3465.81,-0.02,-0.14,11.15,-4.53980554134074,1000.00,0.040,0,0,0,0.139727607369423
164725.520,16,54.49,335.3,24°53.409534 N,46°39.089142 E,0,1,0,0,698.75,-2.48,2,376107.000,1,367.640,3466.42,-0.03,-0.16,11.12,-4.55838364560586,1000.00,0.040,0,0,0,0.148644894361496
164725.560,16,54.32,335.5,24°53.409828 N,46°39.088998 E,0,1,0,0,698.71,-2.48,2,376173.000,1,367.680,3467.02,-0.12,-0.12,11.09,-4.57256461232604,1000.00,0.040,0,0,0,0.135409399867058
164725.600,16,54.11,335.4,24°53.410122 N,46°39.088848 E,0,1,0,0,698.68,-2.48,2,376207.000,1,367.720,3467.62,0.06,-0.15,11.07,-4.59047900650503,1000.00,0.040,0,0,0,0.142308503389359
164725.640,16,53.92,335.1,24°53.410416 N,46°39.088698 E,0,1,0,0,698.65,-2.48,2,376240.000,1,367.760,3468.22,0.20,-0.14,11.04,-4.60673948925279,1000.00,0.040,0,0,0,0.143693506717682
164725.680,16,53.86,335.0,24°53.410710 N,46°39.088548 E,0,1,0,0,698.61,-2.52,2,376273.000,1,367.800,3468.82,0.06,-0.05,11.01,-4.67914438502674,1000.00,0.040,0,0,0,0.10146290063858
164725.720,16,53.69,335.0,24°53.410998 N,46°39.088398 E,0,1,0,0,698.59,-2.48,2,376307.000,1,367.840,3469.42,0.00,-0.12,10.98,-4.62655988079717,1000.00,0.040,0,0,0,0.110151797533035
164725.760,16,53.53,335.1,24°53.411292 N,46°39.088254 E,0,1,0,0,698.57,-2.48,2,376373.000,1,367.880,3470.02,-0.05,-0.11,10.95,-4.64021519838601,1000.00,0.040,0,0,0,0.109824299812317
164725.800,16,53.29,335.2,24°53.411580 N,46°39.088110 E,0,1,0,0,698.53,-2.48,2,376407.000,1,367.920,3470.61,-0.07,-0.17,10.93,-4.66119982736297,1000.00,0.040,0,0,0,0.139639094471931
